pd,w,pb,P.I,O,k,n,D60,Ya,Suction
1.7396469291976724,13.718977555625104,25.604312601543455,24.0,0.25218977555625105,8.065092328059435e-10,0.3331368149359019,0.13,69.82346459883624,500.0
1.6341436559279474,16.80276128864632,29.082329803974936,13.604412892958702,0.2835138064432316,5.836518278015858e-10,0.3245469246774027,0.07908283865938956,31.17126881441053,100.0
1.5542661637053068,20.713308185265333,33.74948328867802,14.078103349943497,0.34574752170097867,3.3693297640308734e-10,0.3583445039328188,0.06311939644636803,35.412930964245355,270.64654821226776
1.6317967372102333,18.117967372102335,31.208784170963284,14.387477953637333,0.29181695641201333,1.2249788486136627e-10,0.32853902116307,0.06345086923604,64.0,727.1195515016666
1.6860401687760256,15.070567811942304,27.087344405070652,13.86855937314102,0.29554847498512815,3.0757463387663695e-10,0.3061678649791794,0.06439598312239743,29.847508137269273,134.51525014871848
1.7233870722844167,17.030646385779157,31.055969426832124,14.219749064523178,0.32364920150756454,4.8208091209985677e-11,0.29107657800529396,0.08209673011195026,34.33467680711043,100.0
1.6512174475614547,14.939127621927264,26.317822289601807,20.713053323254577,0.29073893353490843,3.7927586111546037e-10,0.34873046853687284,0.07365234268436421,26.060872378072737,185.22132930183142
1.6860940216816718,16.624230975675225,29.754939315311375,22.60548459809751,0.26251538048649553,1.818766293838418e-10,0.3461952989159164,0.10609402168167163,48.8595470650587,942.1938392390045
1.6310864909863427,18.578270180273144,31.921658318980278,15.776626019059242,0.31475696865311104,2.8370121230907553e-10,0.36342172981972687,0.06789135090136574,29.421729819726856,479.55683775416816
1.6194891885635532,18.78546182378054,31.995033527027257,20.5,0.3316994126735468,3.6424892805116413e-10,0.3592868392577401,0.07,29.866404173193978,116.50293663226626
1.6835985715359651,17.460604079177944,31.01746020170363,22.364956115008138,0.2919658979453759,1.4067911626408892e-10,0.3469753162490538,0.11904352035830194,30.67424490102757,500.0
1.7612821225103996,15.901970359319396,29.668548035727706,16.146544926427094,0.28206310705633236,7.439384358962561e-11,0.2859328966669171,0.0664891491342154,42.934894805292394,648.91491342154
1.6407105928979377,16.92411175887758,29.40074513260987,18.14746452520491,0.32824111758877583,2.2323976563882418e-09,0.3412297327005221,0.06810279397193945,28.13832361683633,100.0
1.6867232746161447,16.563623989382233,29.54844795923183,14.210401710716557,0.27530856735543674,3.7319681091968326e-10,0.353644731086244,0.08671266062561742,43.36163730807226,832.9795336490968
1.5745256044909588,20.67317389895343,34.116641537126576,16.432830742531557,0.3312791785404384,1.6975357404947969e-10,0.35975903281446603,0.06564231865271239,50.89420336821904,681.570056136984
1.7460125302740417,15.827599031230669,29.36256770554557,23.906959039727635,0.31449492050137856,2.9003858899556558e-11,0.3305418216273706,0.13,35.13291565753195,137.21638410894573
1.7131450660170415,14.17911414177846,25.97377080438497,13.427752606091339,0.272267776233865,2.1707845917468225e-10,0.2892750886041513,0.062422592077955,47.46932244579415,352.5802640681665
1.6,20.263202321631876,34.021123714611,13.869665005692552,0.3119838432898483,2.3881746262808243e-10,0.3467443946774191,0.08737641789373783,57.75982587760924,1204.002902039846
1.7024702667045752,15.138639776324613,27.443227744782604,24.0,0.28890423774050095,5.486309031522909e-10,0.3473863977632461,0.13,44.98017780305021,500.0
1.8020486182699922,14.804097236539985,28.47994805626485,14.697431944378483,0.2786798669813936,7.163889802141721e-11,0.26414722623119563,0.06766320375098982,33.713193442201096,483.61105384006265
1.8028909035320193,14.124704594094833,27.2282890903532,19.062022511865738,0.26520500152869475,1.0894512326019197e-10,0.2818134104111455,0.06884034073537561,44.665567382727744,407.22725883004773
1.8463839002532227,13.246591629917967,26.271271565876237,24.0,0.30799026179976563,9.350322492248443e-11,0.29219887444876946,0.13,27.99026179976562,38.66479074794917
1.7610648437360044,15.333555845099202,28.641164974030644,13.578978587703785,0.2808935156263996,2.8310563954311737e-10,0.2754015682914949,0.0639905700227853,34.432612847377726,500.0
1.7736264717378614,14.571698472888489,27.44202322688394,22.144227907645714,0.25001375016286365,12301117869.319843,0.3089449993485453,0.09818676413106939,48.09338206553468,757.6911630582854
1.53053611304935,22.078555478026008,35.28485853106185,10.848808618254429,0.35462472086545505,5.032944523721226e-10,0.35573938939283095,0.06558600139553189,34.0,905.1749825558513
1.7097299782468622,14.783348146954397,26.812220308008193,21.658056211730933,0.2680909063003521,7.516639164034892e-10,0.3341152113277472,0.1185292549146005,63.94599564937249,436.2736384144472
1.6436263209394444,17.708789628183332,30.768952455976155,20.5,0.2860878962818333,1.5116761933433235e-10,0.3505494716242223,0.07,60.3076849315222,736.2632093944433
1.5946220930047805,18.691860466347975,31.273255815579326,20.5,0.32022771318671117,2.387404069502011e-10,0.36953585272036316,0.07,34.614341088145274,346.12403108986496
1.6741624758872777,18.18793334149636,32.10961579931792,14.3,0.31087933341496365,1.2430299059980206e-10,0.3143029905998021,0.065,28.192114271720524,112.80761811470148
1.5746165173182713,17.90766965363457,29.75906197139882,15.810373456221376,0.3274090481938439,6.625119835885806e-11,0.3607563913780288,0.06621804310985595,36.577432793222115,197.4434487884758
1.7462947773564559,15.61107465655494,29.01194969799622,23.740634414951916,0.3130732842253571,5.152436234227847e-11,0.3289258955471291,0.12555373282774712,37.59365585048085,129.64178114835255
1.6479064585250756,15.80499523371256,27.444867647898825,17.553452096755287,0.27480411503188606,1.1254124094610982e-09,0.34001665077904186,0.09842507149431161,55.52815776822615,500.0
1.654915399768032,18.67025836933012,32.51747027167801,15.150222922165465,0.3152911855051566,1.3463936195103617e-10,0.32518789286856226,0.06568566364690764,29.64559275257832,154.85309175261062
1.7611935306314423,15.63881761859968,29.118101500220813,15.596486350400856,0.2690100389988547,9.272816494294875e-11,0.31284104840299304,0.06781093140642896,41.24372562571581,718.9068593571046
1.8222600428700755,15.079493840252452,29.27548433325832,24.0,0.31685776647112074,9.73355157580409e-11,0.3016064541967358,0.13,27.48952865523396,165.27048736452815
1.710757783223967,15.705180578927969,28.49679098020202,22.537889161198358,0.2695453300656197,5.03726930580589e-10,0.3359242216776033,0.10493524276340041,67.49352427634004,708.8729769716633
1.633809422204295,19.03809422204295,32.739043910456765,19.319079116668554,0.29319015105374396,1.4348992149238943e-10,0.349904924473128,0.06904764444892626,39.52355551073747,904.7644448926253
1.6631090886626418,16.90827980322553,29.645116884566193,19.125356897378186,0.2810569236471755,5.476723177667674e-10,0.3378805615833262,0.10612419704838294,42.621817732528385,232.6433497312059
1.6000355614568396,17.03082394070283,28.853349044824952,19.544457838212267,0.3194445783821227,3.037870899676694e-09,0.3632869025329246,0.06922940148242926,27.924718221084902,315.76758491981025
1.71,17.7,31.977,10.579547984064458,0.3204271649922716,6.529990599335587e-11,0.278354217880048,0.0642671737994994,36.61132241645808,221.86171276804362
1.6565543929253441,18.500864754629962,32.287851524870284,16.419253712527926,0.33757168801794335,1.4836870873396638e-10,0.33099135245370037,0.0792011846715789,69.07601179109315,500.0
1.6299802306815612,18.643210166400692,31.97522240483244,20.5,0.3208711225894674,3.3283040706632754e-10,0.35515062366081523,0.07,29.85629560063834,299.80230681561267
1.6821382524498092,15.196226613323866,27.24365892433606,14.422006169194997,0.2992389811561551,3.1815402276088104e-10,0.3107484408882577,0.06581756711316235,27.0,100.0
1.663367589288137,16.69301711299429,29.39993674094908,24.0,0.3057330699412434,4.891065855514044e-10,0.3623757574395474,0.13,31.10882738079087,389.1172619209132
1.5872025417011826,20.523955520229308,34.156784749792905,16.283606036316733,0.336,1.651977760114654e-10,0.3564775218413472,0.0665996822873522,35.23955520229308,227.97458298817622
1.7376775438266587,15.06516315739988,27.939992349484996,15.225143864267778,0.29135484648916615,2.676622184977162e-10,0.2874966403863419,0.0643483684260012,91.19361840249553,500.0
1.8182332230365446,11.593816015710146,22.802586260527924,24.0,0.2436113037696846,1.4808638251850984e-10,0.30329858371731744,0.13,30.0,931.9788219892014
1.7299422713963044,14.381962772525647,26.48719368694043,9.3,0.2684271324437369,1.8698341783234e-10,0.2635245346565706,0.058,57.191917995482626,459.88454279260895
1.7051307422386526,16.929449170507297,30.36023594738715,21.223279987266373,0.2813942630790717,8.427631348386936e-11,0.3307006858780037,0.08239908549599503,56.97385155226948,1000.0
1.5749302639417904,20.73872038101867,34.23041841634926,18.185809089022516,0.336,1.7593601905093357e-10,0.3684429926567545,0.06813371700727622,37.38720381018671,350.69736058209793
1.6851131898408902,17.931965004679693,31.796286162310935,14.3,0.2785650470739392,1.357016002176475e-10,0.3089547240636438,0.065,38.41654103462974,1353.606999064061
1.5766783763216086,18.594379365627915,30.883386377824785,16.779781480201528,0.33066081183919577,2.4497159819889016e-09,0.3607170181829166,0.06601405158593021,26.66783763216085,100.0
1.6156421780762065,16.287156438475876,27.80556923024353,19.447707123464387,0.3132156068519658,3.018310000777579e-09,0.3565000123318739,0.06915137671247129,29.206420547574673,337.61452050804166
1.5417741284706128,18.240969173646523,29.6294237169031,9.692470949020425,0.30360752905097954,1.4351554704597246e-09,0.3460172207874448,0.058549459328628595,36.21505810195916,468.6023240783661
1.65,18.3929153821581,31.998310380560863,14.3,0.3141081404894997,7.137287257283762e-11,0.32372169495936487,0.065,66.08474796824311,639.1525203175689
1.6261654765452163,18.307193862347873,31.359395219648754,21.308273827260816,0.329457550898783,3.8134856299865196e-10,0.36138345234547836,0.08385612275304258,29.230935379217375,192.37415168695048
1.6022756639446318,18.16477028004614,30.704506818214448,12.538514002307007,0.32538514002307006,5.3599084632983216e-11,0.33422541283506646,0.06253391960322982,65.22971995385987,593.2160793540382
1.7067630358421764,14.824161068103415,26.944282389250628,11.461848207891181,0.2481907589605441,1.10737674479083e-10,0.28440113562732006,0.061026587491047654,47.02891075265291,716.1848207891181
1.5840474959936794,20.024406300079008,33.29207731019636,14.3,0.29553562199525957,6.562810749992161e-10,0.3503810016025282,0.065,56.91662359778782,912.2031500395033
1.6516677649865938,17.593688219504088,30.62825315597864,24.0,0.30958338824932974,3.909063117804959e-10,0.3669787410676948,0.13,33.541529376675754,677.0764688337877
1.5564308263795839,21.133844010765607,34.444921076714564,19.500631386283473,0.33831996285327054,2.145463601881288e-10,0.3803231197846879,0.06892924791387516,39.46462395693757,544.6146702552022
1.6644885660337758,18.858472864594802,32.979492768183285,13.933891458379202,0.3147603101189166,1.973483484165104e-10,0.3195801355101436,0.08778930223243772,36.48244185270315,679.2364322974001
1.6883772625053561,18.417792499846968,32.47467223484972,15.61345400028566,0.29510461374824015,1.075756720334403e-10,0.31170675499908185,0.06476441500030607,33.89181750035708,325.48050001020215
1.8024398133379855,14.785954899877883,28.253637077206797,18.747191289105988,0.2656420528875708,5.898852100934138e-11,0.28019903577688615,0.06812199066689928,53.13001555516789,578.2503888791971
1.6077134819460506,19.852067516531772,33.496751264117506,22.503584502466236,0.2957383163587665,3.3565476881771326e-10,0.3771267431090556,0.11997247347013458,38.457303610789936,1000.0
1.5510075694892909,21.337216144151597,34.63473506787482,17.982119457001424,0.341845079831961,2.5336332138040107e-10,0.3762556771169681,0.06730227084678725,38.65113542339362,612.405381383865
1.727554619955754,16.96593840058995,31.03422690022123,14.3,0.30210923991150795,7.488218664691312e-11,0.2913929980191733,0.065,31.2445380044246,680.784402064814
1.8376422030744397,11.014262466392536,22.06333103411707,23.82407207555435,0.23361665458053113,1.0973965412559088e-10,0.2950725475977095,0.1288211015372199,30.054410698282158,1009.0684497136932
1.6798761245349543,14.913541519483275,26.760297866340718,24.0,0.22895044981398174,1.0166844632824827e-09,0.3562964532993921,0.13,36.13541519483276,1500.0
1.5729117774684545,21.07159620108157,34.67482312100946,11.949158752253267,0.2971025020468679,1.9974452104146007e-10,0.342551251023434,0.06170882225315458,55.89495251351959,735.0841247746735
1.6805866776468557,15.239111843123702,27.29238542962059,14.3,0.2983742105100208,3.177027696327576e-10,0.3107653289412578,0.065,27.117335529371104,127.37829018659161
1.8242820744422839,12.245998193501856,24.14468733729454,19.219184675071592,0.2621169064015556,20546882541.219727,0.27299745210959875,0.06862769786614814,43.26303940350009,145.74340446172883
1.5680010954257961,20.839978091484074,34.231987950316245,19.948813426222927,0.3368001095425796,1.7932045255599228e-10,0.3777548374430892,0.06955549469856688,43.556042411464986,500.0
1.677409433593506,16.110362265625977,28.66110992070059,16.840406630877332,0.30374610380861694,1.7768236954279238e-09,0.3204817833009681,0.09493260390633794,69.34719794911004,294.8188671870114
1.6562931073738836,15.733405084087618,27.706732677360606,11.33663842173546,0.2877392260025948,4.3833791172049235e-10,0.3056659491591238,0.060851293790429646,28.778016946958722,100.0
1.6530635592216467,17.247169499154836,30.116515943013063,17.640118656515785,0.28930288131979287,2.3372558441789874e-10,0.3352427967005178,0.06769364407783532,28.616186446701185,584.8559340103558
1.6209131973280981,18.393460311721892,31.432016862239028,23.89346031172189,0.2920913197328098,7.281330496470979e-10,0.3780563627609653,0.12817360534380381,33.75648071250718,100.0
1.614740344251259,18.47270360964755,31.436379008055212,14.609185561409806,0.2595392737296574,1.8228627205830777e-10,0.33633154913066443,0.06368841310151051,48.05858522713988,762.9827874370624
1.7718683024448683,13.126370555992375,25.019667341165913,17.8175493256956,0.24180214321764223,4.971543726451829e-10,0.2902964747238769,0.08857120682167155,50.879018533079176,1137.366048897361
1.6119975530244766,17.740143322852084,30.140183173596327,11.300174783965957,0.28200017478396594,6.227091062446264e-10,0.32360188766683234,0.06080024469755234,38.80076904945021,460.0314611138723
1.6119836436812727,18.13562825030545,30.81060535980715,9.3,0.31493115249083636,8.617422110602031e-10,0.31392921909189997,0.057999999999999996,35.63360593864545,317.8141251527271
1.6053520594737232,19.939438215788307,33.61442398231473,9.3,0.27964831826284275,1.4402808921058467e-10,0.31685917621051074,0.058,53.943821578830665,1000.0
1.5619445184631369,21.241664446105894,34.69235929765314,9.3,0.3415520472492207,2.9740281106822035e-10,0.3351735796531668,0.058,52.87503330841163,1000.0
